jugador_id,nombre,equipo_en_nuestros_datos,estado,motivo
447662,Nasser Al Dawsari,Saudi Arabia,sin_match,sin_resultados_en_transfermarkt
83946,Nawaf Al Abid,Saudi Arabia,sin_match,sin_resultados_en_transfermarkt
458392,Nawaf Bu Washl,Saudi Arabia,sin_match,sin_resultados_en_transfermarkt
146355,Nicolas Ngamaleu,Cameroon,sin_match,sin_resultados_en_transfermarkt
464861,Nizar Al Rashdan,Jordan,sin_match,sin_resultados_en_transfermarkt
457085,Noor Al Rawabdeh,Jordan,sin_match,sin_resultados_en_transfermarkt
455413,Odiljon Khamrobekov,Uzbekistan,sin_match,sin_resultados_en_transfermarkt
461463,Oh Hyeon-Gyu,South Korea,sin_match,sin_resultados_en_transfermarkt
138695,Oliver McBurnie,Las Palmas,sin_match,sin_resultados_en_transfermarkt
143655,Pacha Espino,Rayo Vallecano,sin_match,sin_resultados_en_transfermarkt
362786,Paik Seung-Ho,South Korea,sin_match,sin_resultados_en_transfermarkt
510164,Park Jin-Seob,South Korea,sin_match,sin_resultados_en_transfermarkt
135717,Pelly Mpanzu,Luton,sin_match,sin_resultados_en_transfermarkt
430083,Peter González,Getafe,sin_match,sin_resultados_en_transfermarkt
451513,Rúnar Sigurgeirsson,Willem II,sin_match,sin_resultados_en_transfermarkt
38340,Saad Al Sheeb,Qatar,sin_match,sin_resultados_en_transfermarkt
505334,Saed Al Rosan,Jordan,sin_match,sin_resultados_en_transfermarkt
312911,Saeid Ezatolahi,Iran,sin_match,sin_resultados_en_transfermarkt
121991,Saleh Al Shehri,Saudi Arabia,sin_match,sin_resultados_en_transfermarkt
111560,Salem Al Dawsari,Saudi Arabia,sin_match,sin_resultados_en_transfermarkt
86269,Salman Al Faraj,Saudi Arabia,sin_match,sin_resultados_en_transfermarkt
317358,Sami Al Naji,Saudi Arabia,sin_match,sin_resultados_en_transfermarkt
477549,Seol Young-Woo,South Korea,sin_match,sin_resultados_en_transfermarkt
403866,Shahriyar Moghanloo,Iran,sin_match,sin_resultados_en_transfermarkt
569452,Sherhan Kalmurza,Kairat Almaty,sin_match,sin_resultados_en_transfermarkt
91909,Son Heung-Min,South Korea,sin_match,sin_resultados_en_transfermarkt
457094,Son Jun-Ho,South Korea,sin_match,sin_resultados_en_transfermarkt
484419,Stefán Sigurdarson,Go Ahead Eagles,sin_match,sin_resultados_en_transfermarkt
447664,Sultan Al Ghannam,Saudi Arabia,sin_match,sin_resultados_en_transfermarkt
457175,Tai Abed,Levante,sin_match,sin_resultados_en_transfermarkt
406063,Thórir Helgason,Lecce,sin_match,sin_resultados_en_transfermarkt
376895,Valeri Gromyko,Kairat Almaty,sin_match,sin_resultados_en_transfermarkt
345516,Vitalii Mykolenko,Everton,sin_match,sin_resultados_en_transfermarkt
618134,Wedtoin Ouedraogo,Genoa,sin_match,sin_resultados_en_transfermarkt
554938,Wilfried Ndollo Bille,Montpellier,sin_match,sin_resultados_en_transfermarkt
447645,Yahya Attiat Allah,Morocco,sin_match,sin_resultados_en_transfermarkt
457093,Yang Hyun-Jun,South Korea,sin_match,sin_resultados_en_transfermarkt
119927,Yasser Al Shahrani,Saudi Arabia,sin_match,sin_resultados_en_transfermarkt
457088,Yazan Al Arab,Jordan,sin_match,sin_resultados_en_transfermarkt
603374,Younes el Meftahi,Sparta Rotterdam,sin_match,sin_resultados_en_transfermarkt
70080,Youssef El-Arabi,Nantes,sin_match,sin_resultados_en_transfermarkt
550549,Zabi Gueu,Reims,sin_match,sin_resultados_en_transfermarkt
